 -0.0709388205   0.6224730263   0.0366628074  -0.7225134602   2.5135701970   0.1375149278  -0.9506978026   0.3088858792   1.3999269440   0.8466357646   0.6280695777   1.4994527273   0.5858292962  -0.6681883630  -0.0116750347  -0.3158593308   0.3993523533  -0.3779247675   0.7004773581  -0.0411955261 
  0.9890126407  -0.6299713180   0.1246810139   0.4304297700   0.2281368160  -2.1486706125   1.8184081661  -3.0786303879  -0.9878818485   0.0086018905  -0.9395910705   0.3451073501   0.1768844378  -2.4820858154  -2.3797050674  -0.1252407552  -0.1567632164  -0.8329225551  -0.8402362940   0.8224022332 
 -1.0582836952  -0.1702539547   0.5250854588  -0.5166326831  -0.3597174463  -0.8334321790   0.5975435987  -0.7923327492   0.8139371494   0.7305330027  -0.2847719016   1.4027878954   0.2466811542   0.6804775050  -1.9519820454  -0.8720365576  -0.0861298656   0.0965009466  -1.2493089199  -0.8355753439 
 -0.1735660743  -1.1022190716   0.8351005099   1.5698306913   0.8281501417  -0.0555386767  -1.2246803157  -0.1624642452  -0.6669829326  -0.6247218072   0.8477758560   1.6145558574  -0.2895505099  -0.6208248155  -0.8691515703   1.0212784461  -0.7325451142   0.6506815741  -0.4956225280   0.2309223046 
 -0.7810840692   0.5263708374  -0.5406793912  -2.3606578641   0.6750930919   1.0502521231  -1.4568532683   0.0563285207   0.5361978280  -1.9314481686  -0.0169137895  -0.2627656864  -2.0275788083  -0.2973051952  -0.7237314688   0.1483667544   0.1702315461   0.6644308337   0.4356691777  -0.7030923074 
 -0.4632454754  -0.1248785942  -0.1446635427  -0.4151341937  -0.2725767877  -1.1138459649  -1.0054073868   1.7442144898  -1.2349348290   0.2619527325   1.1697812863   0.5286038990   1.5921573663   0.5833559360   2.0457056984   1.5927705599  -3.1812033639   1.7470880829  -1.0781289025  -0.9327322450 
  0.0624933373  -1.2804705369  -0.4745531990   0.9759072770  -0.6164512139  -1.2734046882  -0.8459410523  -0.5985461242   0.8050474343   0.6898063027   0.5844640596   0.6593898008  -0.4360781859  -0.0934967560  -0.8655337671   0.4293523568  -0.9599356342   0.0706023275  -0.8205998146   0.4423513692 
  1.2186774366  -0.2953811571   1.2138388851   0.1673864890   0.1962966402  -0.9344700811  -0.0601279434   1.6272460543   1.3504662979   0.0963851102   0.0265671655  -1.5226752188   1.8657245906   0.5720368044  -0.7321596574   1.2789633379  -0.6530673126  -1.0353401789   1.2416199282   0.1552645910 
  2.0046993014  -1.0501284973  -0.2668170214  -0.1803119897   0.5084658574   0.6955345971  -0.8843472757   0.1396076647   0.1986874832   0.5045876088   0.2323385434   1.1263111131   0.2007923546  -1.1004164495   0.3518185110   0.5638632184  -0.5643826019   1.2373902268   0.0751755017   0.3702707710 
  0.0279658703  -0.1174238951   0.1214703452  -0.1056327216  -1.5139304847   0.2790784622   0.3427043928  -0.3114469902  -0.3639522469  -0.3366125443   0.8595681024  -0.8440447847   2.1669504281  -0.9572923957  -1.3652432490  -0.3791111066  -0.2589361001   0.1294060026   0.9590774171  -0.5326522612 
  0.4303231710  -0.3866016398   0.3944991344  -0.0512674321  -0.5830521945  -0.1142184281  -1.1686830846   1.8542280005  -0.3626879692   0.5027398849   0.7253702475  -0.4592433264  -1.1776553994  -0.2230101940  -0.5522704629   1.4007400140   0.4084589103  -0.2023962435  -0.4642272825   0.9126471609 
  2.2481656426   0.3081018737  -1.4712122571   0.5263513625  -0.8503199683   0.4799120781  -0.1542699394  -1.7718377673   2.3314610470   1.9682320916  -0.9211425440  -1.2648433231  -1.2165532248   1.1749769771  -0.2965975854  -0.0504910953  -0.3356043785   1.0450720302   0.5531527284   2.3688772565 
  0.1787487177   1.0418949464  -0.2480359916   0.7679169371   1.6633676609   0.5252544217  -1.6985555335   0.1278003802  -1.7922441290   1.0076078803   0.2065847586  -1.2116405021   0.2794383578   1.7508942789  -0.8354177819  -0.1199298449   1.4257917500  -0.9003722961   0.4196788117   0.2854866737 
  0.0110759577   0.7913281601  -0.8408813462   1.2934612358   0.6759311361   1.8774477359  -1.1985112573   1.0927799951   0.0916674141   0.7408287963   0.7750510711  -0.3014079189  -1.0703201800   0.1585420578   0.4803374181  -0.2254139297  -1.5128491687   1.4956146310  -1.7115092612  -0.1583025911 
 -0.0250903899   1.3480480038  -0.1280091526   0.4213832619   0.4600646946  -1.1469526323  -1.3137319402   0.9698349014  -2.3698865317   0.4157041533  -1.3359672667   0.1736178243  -0.1297708063  -1.2208707455  -0.9256594965  -1.5706253795  -1.0259006732   0.2897071797   0.1662027384  -0.0948014434 
  0.5478916401   1.1570904209   2.0238885728  -0.8346662504  -0.6866532399   0.9500696886  -0.0744318657  -0.0368260286  -0.7458477091  -3.1871795422  -0.0459549179   1.9401523030   0.7981528713  -0.2191548847   0.0690786315   0.5396299669  -1.8160420686   0.3870408822   0.0581079285  -0.2182056341 
 -0.1026345511  -0.6161605172  -0.4741926343  -0.6568692495  -0.9363607832   0.0334057437  -1.0497545007   0.0920659202  -0.1747607391  -1.4600694963   0.3782141840   0.2969447079   0.2810437121  -1.5309615117  -0.0631096096  -1.1141197013  -0.9117214790   1.0093896441   0.1225809346   0.8380491095 
  0.6074678684  -0.0328248566  -2.2130464333  -1.2007156301   2.3411753017   0.3324734107   1.2986165953  -1.0092852283  -0.5140847056   0.1527241785  -0.3608803622   0.4410129861   0.2821105497   0.2580640669  -2.2199955405   0.1370974398  -1.1278762839   0.2858393630   0.9114021587  -2.3169614421 
 -1.2787112496  -1.2566979981  -2.1093112352   0.3042787283   1.6186264922   0.1949966111   0.2137643858  -2.0927292828  -0.1664462666  -1.3521004923  -0.1122939962   0.7671612600   0.8079036785   1.0437730587  -1.5897193196  -1.3489243511   0.8574280529   0.2433504905  -1.5300872696   1.2374593485 
  0.3970648876   0.1760347367   0.4087786125   0.8966540070  -0.8065174312   0.2037253504  -0.7450581163   1.5278402594  -0.0288829257  -0.2623976240   0.7100634795   0.8716632062  -1.1920288546  -0.1841041346  -0.3535501608  -0.3292053665  -0.6251772834   0.1057151556   0.9268806300  -0.7171215240 
 -0.4619411273   1.1667934862   1.6455976408  -0.3992732237   0.9898028387   0.2075783567  -1.4960808163  -0.9615875539   0.9275043856   0.6417684600  -0.7862124326  -0.8369272730  -0.2865801333  -1.6461277375   1.6008985467  -1.4311243289  -0.1530050607  -0.5796855247   1.6933431984  -2.1370840922 
  2.6244779534  -0.7673465717  -0.2020196263   0.4325660358   0.3447217599  -1.1778194680   0.1235177496  -1.3246249655   0.3943787451   1.2480780099  -0.3587189345  -0.8996756591  -1.7961962264  -1.2151315438  -3.8352418383  -1.3770776861  -1.0552506781  -1.4511255333  -0.4827315087   0.6978452512 
 -2.0711895725   0.0321686379  -1.4790130045  -0.3254472212  -0.3227780561   2.1551250471   0.5733548352  -0.4316903975  -0.5247399846  -0.5132673300  -0.0098340487   1.0764664976   0.0724287346   0.2406561182   1.4176472904   0.2364064458   0.1640004799   0.4081379603  -0.4357702298  -0.3103313338 
  1.8218544525   1.2049389359  -1.4197222808   1.5915571901   1.4415045832   0.4570573235  -0.1948732090   0.3679412068   0.0217540976  -1.0973737910  -0.2027092052   0.2551255926   0.7418912521  -0.7277774386  -0.0483309043   1.2665447614   1.7766280982   0.7467340528   0.4340676419   0.1486265106 
  0.0022359163   1.9499582644  -0.0694370046  -0.4406955552   0.6184229185   0.1908378820  -0.7052855328  -0.0635717701   1.5213962992  -0.7983290015  -1.1705444336  -1.5713796756  -1.2645329294   0.0193779518  -0.6436841311   0.7184691116   1.2905172352   1.5034987296  -0.7707648708   0.8735871775 
 -0.7256875052   2.8764327348  -0.5898581007  -0.3827694106  -0.1311321999   0.0688369346  -1.9131460707   0.2399228472  -0.1646132726   0.6785315655  -0.7597750220  -0.1864508138   0.3223160677   1.4204374064  -2.2528655370  -0.2785562229  -1.4204495966  -0.2888444559  -1.3149974435  -0.0826816647 
 -0.6942373868   1.0025947926   1.3107073861  -0.4665804701  -1.3090385143  -1.1162555481  -0.0534350638  -1.0364779699   1.8029174042  -2.7106558186   0.8111631028  -0.8740714466   0.9765829617   2.5072473272   1.5968868127  -1.4071733166   0.9842543106   2.1388344314  -0.6732452782   1.9972022268 
 -0.2243878066  -0.0793786628   1.0863102584  -0.7364307558  -1.8895697924   0.9798253478   2.4885596565   0.5501697138  -0.8944797621  -1.0909381832   0.6137413719   0.3411675447  -0.2367312694  -0.8115205942   0.0788181285   1.1759984973  -0.9218788999  -0.2011442030   1.0169822527  -0.3803396460 
  0.5339896567   0.6707844068   1.9472306799  -0.7449720522  -1.6820273569   0.6855585880  -0.7806360783  -1.1671568446   0.0846301214  -0.3745446955   1.6921075433   0.9875983831  -0.0555632634  -1.6762532664  -0.6573346771   0.4249335720  -2.0182128231  -0.5955490011   0.5832179657   0.1244425276 
  1.8588374865   1.4785789592   0.4924414939  -2.4869962244   1.1138566423  -1.2562860294   0.9790310316  -0.7922868868  -1.3909079152  -0.3017486203  -0.1878956327   0.0725860178  -0.0298367074   1.9617546611  -0.9780347935   0.5341219019   1.6943029661  -1.3228234146  -0.1641203789   1.0043965965
