      3.0000      77.1369
      3.0000      43.2491
      3.0000      73.5813
      3.0000      65.4764
      3.0000      64.3424
      3.0000      69.9363
      3.0000      70.2262
      3.0000      53.5512
      3.0000      43.2655
      3.0000      53.1065
      3.0000      75.8113
      3.0000      46.9830
      3.0000      55.0749
      3.0000      80.9408
      3.0000      76.7096
      3.0000      54.3063
      3.0000      42.4404
      3.0000      42.7158
      3.0000      54.9207
      3.0000      59.4838
      3.0000      47.5993
      3.0000      41.9282
      3.0000      68.2615
      3.0000      63.4493
      3.0000      31.3453
      3.0000      61.1628
      3.0000      54.0250
      3.0000      76.8658
      4.0000     104.4395
      4.0000      52.3087
      4.0000      76.4441
      4.0000      58.7331
      4.0000      62.6133
      4.0000      86.4873
      4.0000      73.2481
      4.0000      67.3074
      4.0000      45.1222
      4.0000      53.5609
      4.0000      61.6547
      4.0000      66.3480
      4.0000      58.6205
      4.0000      94.6791
      4.0000      66.2301
      4.0000      59.8043
      4.0000      48.3352
      4.0000      54.6433
      4.0000      87.9601
      4.0000      64.0079
      4.0000      68.3838
      4.0000      68.7503
      4.0000      97.3661
      4.0000      68.5019
      4.0000      53.9285
      4.0000     114.0298
      4.0000      46.3569
      4.0000      47.3272
      4.0000      67.5559
      4.0000      51.0447
      4.0000      63.2764
      4.0000      68.2095
      4.0000     111.1199
      4.0000      76.3204
      4.0000      81.4317
      4.0000      53.9593
      4.0000     106.5433
      4.0000      40.7781
      4.0000      69.9862
      4.0000      36.2439
      4.0000      56.7114
      4.0000      53.6591
      4.0000      66.0121
      4.0000      81.5221
      4.0000      69.7532
      4.0000      40.0563
      4.0000      58.9978
      4.0000      93.7499
      4.0000      94.7503
      4.0000      36.8639
      4.0000      95.9654
      4.0000      46.7816
      4.0000      95.6812
      4.0000      49.0776
      4.0000      69.5436
      4.0000      56.1331
      4.0000      76.9902
      4.0000      82.3455
      4.0000      68.1913
      4.0000      48.9810
      4.0000      88.6910
      4.0000      76.7413
      4.0000      28.1003
      4.0000      75.7306
      4.0000      42.8931
      4.0000      46.6123
      4.0000      71.3606
      4.0000      57.6283
      4.0000      39.2620
      4.0000      56.2402
      4.0000      60.6263
      4.0000      48.0790
      4.0000      60.5816
      4.0000     103.1424
      4.0000     103.0767
      4.0000      77.7486
      4.0000      49.7472
      4.0000      82.4574
      4.0000      45.2200
      4.0000      53.6917
      4.0000      60.5900
      4.0000      55.9229
      4.0000      62.6785
      4.0000      57.5719
      4.0000      45.5739
      4.0000      46.7897
      4.0000      39.1740
      4.0000      43.3032
      4.0000      71.9351
      4.0000      89.4084
      4.0000      72.3066
      4.0000      57.3341
      4.0000      61.4709
      4.0000      62.0449
      4.0000      56.7454
      4.0000      38.0657
      4.0000      56.5156
      4.0000      46.2013
      4.0000      36.7362
      4.0000      63.6712
      4.0000      53.3109
      4.0000      40.9199
      4.0000      44.9012
      4.0000      81.3010
      4.0000      71.2320
      4.0000      65.1865
      4.0000      34.1034
      4.0000      74.8181
      4.0000      54.2231
      4.0000      48.1632
      4.0000      88.8325
      4.0000      66.4709
      4.0000      53.1668
      4.0000      42.3435
      4.0000      93.4482
      4.0000     112.0910
      4.0000      70.3189
      4.0000      48.7221
      4.0000      90.3217
      4.0000      37.9514
      4.0000      43.2189
      4.0000      45.5199
      4.0000      59.9455
      4.0000      60.9955
      4.0000      59.8117
      4.0000      60.5164
      4.0000      49.1220
      4.0000      63.2738
      4.0000      69.4090
      4.0000      86.5004
      4.0000      29.6582
      4.0000     111.3083
      4.0000      42.4904
      4.0000      50.5456
      4.0000      47.8438
      4.0000     110.8749
      4.0000      77.0459
      4.0000      53.7356
      4.0000      59.6756
      4.0000      46.0637
      4.0000      74.6811
      4.0000      53.4715
      4.0000     107.2380
      4.0000      66.1873
      4.0000      46.9419
      4.0000      72.5248
      4.0000      88.1123
      4.0000      37.5183
      4.0000     122.2914
      4.0000      43.2553
      4.0000      51.3616
      4.0000      41.8166
      4.0000      69.7807
      4.0000      86.3674
      4.0000      61.6055
      4.0000      83.6675
      4.0000      73.7643
      4.0000      79.5364
      4.0000      49.2952
      4.0000      60.1585
      4.0000      61.9150
      4.0000      75.6862
      4.0000      71.9720
      4.0000      52.6403
      4.0000      96.5418
      4.0000      47.1694
      4.0000     108.0452
      4.0000      65.3592
      4.0000      87.9942
      4.0000      40.1388
      4.0000      53.4283
      4.0000      68.4935
      4.0000      49.5505
      4.0000      42.6803
      4.0000      35.0587
      4.0000      46.7073
      4.0000      96.0949
      4.0000      50.0944
      4.0000      66.3622
      4.0000      63.3835
      4.0000      49.4533
      4.0000      51.2146
      4.0000      86.1618
      4.0000     145.3646
      4.0000      81.7881
      4.0000      45.3596
      4.0000      62.2704
      4.0000      54.9445
      4.0000      69.1847
      4.0000      81.9266
      4.0000      49.7362
      4.0000      63.5568
      4.0000      76.3150
      4.0000      49.6370
      4.0000     113.0003
      4.0000      55.6208
      4.0000      81.4449
      4.0000      83.6668
      4.0000      50.0061
      4.0000      61.0795
      5.0000      87.2591
      5.0000      81.0614
      5.0000      49.3229
      5.0000      83.7103
      5.0000      70.9185
      5.0000      92.3928
      5.0000      46.6766
      5.0000      83.5826
      5.0000      81.0793
      5.0000      89.0762
      5.0000     122.1948
      5.0000      49.8265
      5.0000     109.1530
      5.0000      56.5460
      5.0000      90.7268
      5.0000      82.6668
      5.0000      56.0694
      5.0000      53.9533
      5.0000      48.7550
      5.0000      70.4722
      5.0000      67.2706
      5.0000      41.1875
      5.0000      62.4211
      5.0000      70.4248
      5.0000      76.3525
      5.0000      46.0323
      5.0000      75.3162
      5.0000      81.6314
      5.0000      60.4217
      5.0000      46.0256
      5.0000      66.2488
      5.0000      70.2767
      5.0000      78.8906
      5.0000      68.8863
      5.0000      67.1474
      5.0000      57.4783
      5.0000     115.1013
      5.0000      62.5746
      5.0000      63.5574
      5.0000      78.8872
      5.0000     105.9852
      5.0000      57.7775
      5.0000      48.3528
      5.0000      83.5442
      5.0000      84.5478
      5.0000      64.1783
      5.0000     106.7199
      5.0000      79.3791
      5.0000      53.4844
      5.0000     109.8267
      5.0000      64.4072
      5.0000      43.6758
      5.0000      66.0258
      5.0000     112.8345
      5.0000      62.0806
      5.0000      98.7071
      5.0000      58.1912
      5.0000      70.3036
      5.0000      92.4861
      5.0000      90.3214
      5.0000      86.5861
      5.0000      52.0223
      5.0000      49.9682
      5.0000      65.5108
      5.0000      76.3595
      5.0000      68.2990
      5.0000      41.1220
      5.0000      68.2850
      5.0000      44.9473
      5.0000      60.4177
      5.0000      95.7825
      5.0000     139.9168
      5.0000      62.6009
      5.0000      43.2754
      5.0000      71.9531
      5.0000      64.5954
      5.0000      96.5060
      5.0000      65.5612
      5.0000      38.8938
      5.0000      73.2655
      5.0000      54.5564
      5.0000      66.0253
      5.0000      95.5098
      5.0000      61.7289
      5.0000      64.3778
      5.0000      69.1860
      5.0000      61.3192
      5.0000      86.5402
      5.0000     106.7687
      5.0000      53.8534
      5.0000      73.7092
      5.0000      76.0530
      5.0000      98.2042
      5.0000      46.4911
      5.0000      97.7436
      5.0000      72.0166
      5.0000      77.8114
      5.0000      44.5207
      5.0000     105.0214
      5.0000      57.4925
      5.0000      89.2560
      5.0000      38.6334
      5.0000      83.8900
      5.0000      59.7039
      5.0000      80.0663
      5.0000      51.3641
      5.0000      95.5233
      5.0000      56.7852
      5.0000      70.5308
      5.0000      62.2017
      5.0000      40.5846
      5.0000      69.7911
      5.0000      50.5080
      5.0000      48.5443
      5.0000      37.8779
      5.0000      61.7197
      5.0000      68.6327
      5.0000      51.0345
      5.0000      42.1167
      5.0000      72.6903
      5.0000      50.1466
      5.0000      55.5925
      5.0000     115.1145
      5.0000      68.6974
      5.0000      78.8800
      5.0000      45.0125
      5.0000      79.6054
      5.0000      88.3879
      5.0000      41.8566
      5.0000      85.2392
      5.0000      69.0959
      5.0000      94.1220
      5.0000      68.8544
      5.0000     101.4440
      5.0000      54.0924
      5.0000      79.1843
      5.0000      50.0068
      5.0000      69.8747
      5.0000      77.5009
      5.0000      71.0835
      5.0000      69.4240
      5.0000      50.3322
      5.0000      45.5227
      5.0000      71.6370
      5.0000      60.5389
      5.0000      60.4921
      5.0000      77.0980
      5.0000      62.5641
      5.0000      54.0017
      5.0000      56.3934
      5.0000      36.0399
      5.0000      92.5986
      5.0000      58.0402
      5.0000      81.4571
      5.0000      86.8755
      5.0000      46.8570
      5.0000      35.4733
      5.0000      70.3108
      5.0000      49.0339
      5.0000      76.8154
      5.0000      65.7051
      5.0000      64.4907
      5.0000      68.7645
      5.0000      45.8628
      5.0000      89.1955
      5.0000      77.3697
      5.0000      74.3354
      5.0000      90.9807
      5.0000      58.8910
      5.0000      54.2901
      5.0000      75.8798
      5.0000      86.0067
      5.0000      70.0575
      5.0000      77.7810
      5.0000      62.5303
      5.0000      88.5387
      5.0000      72.5366
      5.0000      67.8931
      5.0000      81.9610
      5.0000      33.1095
      5.0000      99.6925
      5.0000      60.7010
      5.0000      80.0013
      5.0000      87.7468
      5.0000      43.2170
      5.0000      50.7781
      5.0000      62.9398
      5.0000     102.3354
      5.0000      87.3578
      5.0000      43.2971
      5.0000      57.5864
      5.0000      72.3429
      5.0000     122.4005
      5.0000      75.8919
      5.0000      89.3637
      5.0000      88.0193
      5.0000      85.0675
      5.0000      75.9157
      5.0000      47.6379
      5.0000      55.4313
